rep,t,pop1,pop2,k1,k2
1,322,131,0,10.27,-1.00
1,323,144,0,10.32,-1.00
1,324,149,0,10.36,-1.00
1,325,165,0,10.33,-1.00
1,326,169,0,10.40,-1.00
1,327,168,0,10.30,-1.00
1,328,172,0,10.54,-1.00
1,329,155,0,10.70,-1.00
1,330,142,0,10.73,-1.00
1,331,169,0,10.88,-1.00
1,332,156,0,11.05,-1.00
1,333,163,0,11.06,-1.00
1,334,165,0,11.38,-1.00
1,335,145,0,11.27,-1.00
1,336,132,0,11.38,-1.00
1,337,125,0,11.69,-1.00
1,338,108,0,11.59,-1.00
1,339,104,0,11.54,-1.00
1,340,105,0,11.51,-1.00
1,341,98,0,11.34,-1.00
1,342,106,0,11.38,-1.00
1,343,119,0,11.39,-1.00
1,344,132,0,11.55,-1.00
1,345,137,0,11.40,-1.00
1,346,134,0,11.50,-1.00
1,347,140,0,11.64,-1.00
1,348,129,0,11.52,-1.00
1,349,119,0,11.62,-1.00
1,350,105,0,11.81,-1.00
1,351,99,0,12.09,-1.00
1,352,100,0,12.20,-1.00
1,353,96,0,12.18,-1.00
1,354,93,0,12.08,-1.00
1,355,90,0,12.06,-1.00
1,356,76,0,12.13,-1.00
1,357,77,0,12.18,-1.00
1,358,72,0,12.47,-1.00
1,359,60,0,12.33,-1.00
1,360,63,0,12.10,-1.00
1,361,52,0,12.12,-1.00
1,362,49,0,12.29,-1.00
1,363,59,0,12.34,-1.00
1,364,60,0,12.48,-1.00
1,365,53,0,12.57,-1.00
1,366,51,0,12.73,-1.00
1,367,59,0,12.92,-1.00
1,368,59,0,13.20,-1.00
1,369,53,0,13.26,-1.00
1,370,50,0,12.86,-1.00
1,371,49,0,12.90,-1.00
1,372,41,0,12.95,-1.00
1,373,39,0,12.79,-1.00
1,374,46,0,13.04,-1.00
1,375,61,0,13.05,-1.00
1,376,41,0,13.07,-1.00
1,377,53,0,13.28,-1.00
1,378,65,0,13.32,-1.00
1,379,61,0,13.49,-1.00
1,380,56,0,13.59,-1.00
1,381,58,0,13.95,-1.00
1,382,62,0,14.26,-1.00
1,383,71,0,14.30,-1.00
1,384,56,0,14.45,-1.00
1,385,55,0,14.45,-1.00
1,386,49,0,14.67,-1.00
1,387,46,0,14.91,-1.00
1,388,27,0,14.78,-1.00
1,389,24,0,14.79,-1.00
1,390,23,0,14.70,-1.00
1,391,18,0,14.89,-1.00
1,392,14,0,14.64,-1.00
1,393,13,0,14.54,-1.00
1,394,11,0,14.82,-1.00
1,395,9,0,15.56,-1.00
1,396,7,0,16.43,-1.00
1,397,9,0,16.22,-1.00
1,398,13,0,16.23,-1.00
1,399,8,0,16.00,-1.00
1,400,8,0,16.25,-1.00
1,401,4,0,16.00,-1.00
1,402,0,0,-1.00,-1.00
1,403,0,0,-1.00,-1.00
1,404,0,0,-1.00,-1.00
1,405,0,0,-1.00,-1.00
1,406,0,0,-1.00,-1.00
1,407,0,0,-1.00,-1.00
1,408,0,0,-1.00,-1.00
1,409,0,0,-1.00,-1.00
1,410,0,0,-1.00,-1.00
1,411,0,0,-1.00,-1.00
1,412,0,0,-1.00,-1.00
1,413,0,0,-1.00,-1.00
1,414,0,0,-1.00,-1.00
1,415,0,0,-1.00,-1.00
1,416,0,0,-1.00,-1.00
1,417,0,0,-1.00,-1.00
1,418,0,0,-1.00,-1.00
1,419,0,0,-1.00,-1.00
1,420,0,0,-1.00,-1.00
1,421,0,0,-1.00,-1.00
1,422,0,0,-1.00,-1.00
1,423,0,0,-1.00,-1.00
1,424,0,0,-1.00,-1.00
1,425,0,0,-1.00,-1.00
1,426,0,0,-1.00,-1.00
1,427,0,0,-1.00,-1.00
1,428,0,0,-1.00,-1.00
1,429,0,0,-1.00,-1.00
1,430,0,0,-1.00,-1.00
1,431,0,0,-1.00,-1.00
1,432,0,0,-1.00,-1.00
1,433,0,0,-1.00,-1.00
1,434,0,0,-1.00,-1.00
1,435,0,0,-1.00,-1.00
1,436,0,0,-1.00,-1.00
1,437,0,0,-1.00,-1.00
1,438,0,0,-1.00,-1.00
1,439,0,0,-1.00,-1.00
1,440,0,0,-1.00,-1.00
1,441,0,0,-1.00,-1.00
1,442,0,0,-1.00,-1.00
1,443,0,0,-1.00,-1.00
1,444,0,0,-1.00,-1.00
1,445,0,0,-1.00,-1.00
1,446,0,0,-1.00,-1.00
1,447,0,0,-1.00,-1.00
1,448,0,0,-1.00,-1.00
1,449,0,0,-1.00,-1.00
1,450,0,0,-1.00,-1.00
1,451,0,0,-1.00,-1.00
1,452,0,0,-1.00,-1.00
1,453,0,0,-1.00,-1.00
1,454,0,0,-1.00,-1.00
1,455,0,0,-1.00,-1.00
1,456,0,0,-1.00,-1.00
1,457,0,0,-1.00,-1.00
1,458,0,0,-1.00,-1.00
1,459,0,0,-1.00,-1.00
1,460,0,0,-1.00,-1.00
1,461,0,0,-1.00,-1.00
1,462,0,0,-1.00,-1.00
1,463,0,0,-1.00,-1.00
1,464,0,0,-1.00,-1.00
1,465,0,0,-1.00,-1.00
1,466,0,0,-1.00,-1.00
1,467,0,0,-1.00,-1.00
1,468,0,0,-1.00,-1.00
1,469,0,0,-1.00,-1.00
1,470,0,0,-1.00,-1.00
1,471,0,0,-1.00,-1.00
1,472,0,0,-1.00,-1.00
1,473,0,0,-1.00,-1.00
1,474,0,0,-1.00,-1.00
1,475,0,0,-1.00,-1.00
1,476,0,0,-1.00,-1.00
1,477,0,0,-1.00,-1.00
1,478,0,0,-1.00,-1.00
1,479,0,0,-1.00,-1.00
1,480,0,0,-1.00,-1.00
1,481,0,0,-1.00,-1.00
1,482,0,0,-1.00,-1.00
1,483,0,0,-1.00,-1.00
1,484,0,0,-1.00,-1.00
1,485,0,0,-1.00,-1.00
1,486,0,0,-1.00,-1.00
1,487,0,0,-1.00,-1.00
1,488,0,0,-1.00,-1.00
1,489,0,0,-1.00,-1.00
1,490,0,0,-1.00,-1.00
1,491,0,0,-1.00,-1.00
1,492,0,0,-1.00,-1.00
1,493,0,0,-1.00,-1.00
1,494,0,0,-1.00,-1.00
1,495,0,0,-1.00,-1.00
1,496,0,0,-1.00,-1.00
1,497,0,0,-1.00,-1.00
1,498,0,0,-1.00,-1.00
1,499,0,0,-1.00,-1.00
1,500,0,0,-1.00,-1.00
2,1,929,0,0.17,-1.00
2,2,951,0,0.32,-1.00
2,3,967,0,0.44,-1.00
2,4,1021,0,0.60,-1.00
2,5,972,0,0.70,-1.00
2,6,930,0,0.87,-1.00
2,7,951,0,1.02,-1.00
2,8,932,0,1.10,-1.00
2,9,893,0,1.25,-1.00
2,10,831,0,1.38,-1.00
2,11,823,0,1.52,-1.00
2,12,799,0,1.67,-1.00
2,13,800,0,1.79,-1.00
2,14,828,0,1.80,-1.00
2,15,836,0,1.85,-1.00
2,16,835,0,1.98,-1.00
2,17,751,0,2.10,-1.00
2,18,708,0,2.26,-1.00
2,19,730,0,2.34,-1.00
2,20,728,0,2.32,-1.00
2,21,715,0,2.25,-1.00
2,22,774,0,2.41,-1.00
2,23,739,0,2.48,-1.00
2,24,728,0,2.51,-1.00
2,25,716,0,2.57,-1.00
2,26,744,0,2.55,-1.00
2,27,775,0,2.58,-1.00
2,28,739,0,2.69,-1.00
2,29,746,0,2.64,-1.00
2,30,705,0,2.68,-1.00
2,31,751,0,2.65,-1.00
2,32,690,0,2.62,-1.00
2,33,757,0,2.60,-1.00
2,34,783,0,2.62,-1.00
2,35,810,0,2.67,-1.00
2,36,770,0,2.65,-1.00
2,37,751,0,2.58,-1.00
2,38,764,0,2.62,-1.00
2,39,817,0,2.70,-1.00
2,40,764,0,2.60,-1.00
2,41,790,0,2.44,-1.00
2,42,798,0,2.52,-1.00
2,43,750,0,2.53,-1.00
2,44,747,0,2.60,-1.00
2,45,716,0,2.71,-1.00
2,46,709,0,2.78,-1.00
2,47,742,0,2.84,-1.00
2,48,715,0,2.92,-1.00
2,49,684,0,3.05,-1.00
2,50,691,0,3.05,-1.00
2,51,615,0,3.08,-1.00
2,52,642,0,3.21,-1.00
2,53,630,0,3.20,-1.00
2,54,610,0,3.20,-1.00
2,55,659,0,3.22,-1.00
2,56,700,0,3.15,-1.00
2,57,704,0,3.07,-1.00
2,58,663,0,3.13,-1.00
2,59,648,0,3.17,-1.00
2,60,703,0,3.15,-1.00
2,61,696,0,3.11,-1.00
2,62,711,0,3.14,-1.00
2,63,653,0,3.24,-1.00
2,64,665,0,3.34,-1.00
2,65,688,0,3.38,-1.00
2,66,678,0,3.44,-1.00
2,67,691,0,3.47,-1.00
2,68,675,0,3.40,-1.00
2,69,658,0,3.45,-1.00
2,70,658,0,3.41,-1.00
2,71,646,0,3.40,-1.00
2,72,655,0,3.42,-1.00
2,73,665,0,3.35,-1.00
2,74,679,0,3.18,-1.00
2,75,718,0,3.07,-1.00
2,76,747,0,3.14,-1.00
2,77,719,0,3.09,-1.00
2,78,709,0,3.10,-1.00
2,79,717,0,3.04,-1.00
2,80,735,0,2.97,-1.00
2,81,709,0,2.97,-1.00
2,82,723,0,2.79,-1.00
2,83,739,0,2.70,-1.00
2,84,779,0,2.73,-1.00
2,85,744,0,2.70,-1.00
2,86,727,0,2.70,-1.00
2,87,756,0,2.81,-1.00
2,88,702,0,2.85,-1.00
2,89,683,0,2.83,-1.00
2,90,677,0,2.63,-1.00
2,91,725,0,2.48,-1.00
2,92,747,0,2.53,-1.00
2,93,752,0,2.47,-1.00
2,94,796,0,2.47,-1.00
2,95,740,0,2.56,-1.00
2,96,763,0,2.61,-1.00
2,97,752,0,2.54,-1.00
2,98,706,0,2.56,-1.00
2,99,693,0,2.69,-1.00
2,100,723,0,2.67,-1.00
2,101,684,0,2.62,-1.00
2,102,679,0,2.79,-1.00
2,103,697,0,2.87,-1.00
2,104,734,0,2.89,-1.00
2,105,723,0,2.95,-1.00
2,106,708,0,3.04,-1.00
2,107,720,0,3.15,-1.00
2,108,712,0,3.22,-1.00
2,109,700,0,3.37,-1.00
2,110,729,0,3.47,-1.00
2,111,707,0,3.50,-1.00
2,112,668,0,3.49,-1.00
2,113,698,0,3.56,-1.00
2,114,705,0,3.61,-1.00
2,115,674,0,3.73,-1.00
2,116,629,0,3.87,-1.00
2,117,584,0,4.02,-1.00
2,118,621,0,4.15,-1.00
2,119,625,0,4.20,-1.00
2,120,600,0,4.07,-1.00
2,121,586,0,4.03,-1.00
2,122,580,0,4.09,-1.00
2,123,588,0,4.03,-1.00
2,124,567,0,4.06,-1.00
2,125,599,0,3.91,-1.00
2,126,632,0,3.88,-1.00
2,127,652,0,3.87,-1.00
2,128,660,0,3.87,-1.00
2,129,622,0,3.81,-1.00
2,130,626,0,3.85,-1.00
2,131,643,0,3.79,-1.00
2,132,652,0,3.81,-1.00
2,133,670,0,3.83,-1.00
2,134,635,0,3.80,-1.00
2,135,657,0,3.82,-1.00
2,136,697,0,3.88,-1.00
2,137,720,0,3.85,-1.00
2,138,673,0,3.73,-1.00
2,139,644,0,3.69,-1.00
2,140,647,0,3.56,-1.00
2,141,635,0,3.69,-1.00
2,142,599,0,3.72,-1.00
2,143,635,0,3.77,-1.00
2,144,606,0,3.75,-1.00
2,145,589,0,3.64,-1.00
2,146,628,0,3.62,-1.00
2,147,622,0,3.52,-1.00
2,148,642,0,3.52,-1.00
2,149,663,0,3.54,-1.00
2,150,690,0,3.49,-1.00
2,151,673,0,3.44,-1.00
2,152,675,0,3.62,-1.00
2,153,683,0,3.61,-1.00
2,154,708,0,3.54,-1.00
2,155,661,0,3.56,-1.00
2,156,692,0,3.62,-1.00
2,157,662,0,3.70,-1.00
2,158,647,0,3.67,-1.00
2,159,641,0,3.77,-1.00
2,160,633,0,3.67,-1.00
2,161,640,0,3.56,-1.00
2,162,661,0,3.55,-1.00
2,163,677,0,3.62,-1.00
2,164,682,0,3.67,-1.00
2,165,683,0,3.70,-1.00
2,166,616,0,3.66,-1.00
2,167,634,0,3.59,-1.00
2,168,645,0,3.64,-1.00
2,169,629,0,3.75,-1.00
2,170,647,0,3.91,-1.00
2,171,626,0,3.97,-1.00
2,172,607,0,3.93,-1.00
2,173,633,0,4.10,-1.00
2,174,621,0,4.15,-1.00
2,175,619,0,4.17,-1.00
2,176,593,0,4.19,-1.00
2,177,594,0,4.17,-1.00
2,178,616,0,4.25,-1.00
2,179,599,0,4.16,-1.00
2,180,611,0,4.23,-1.00
2,181,605,0,4.20,-1.00
2,182,618,0,4.06,-1.00
2,183,652,0,4.06,-1.00
2,184,608,0,4.10,-1.00
2,185,610,0,4.10,-1.00
2,186,658,0,4.10,-1.00
2,187,649,0,4.15,-1.00
2,188,603,0,4.18,-1.00
2,189,649,0,4.28,-1.00
2,190,610,0,4.28,-1.00
2,191,633,0,4.29,-1.00
2,192,597,0,4.44,-1.00
2,193,538,0,4.49,-1.00
2,194,597,0,4.38,-1.00
2,195,615,0,4.34,-1.00
2,196,590,0,4.39,-1.00
2,197,591,0,4.25,-1.00
2,198,589,0,4.25,-1.00
2,199,593,0,4.28,-1.00
2,200,589,0,4.25,-1.00
2,201,586,0,4.18,-1.00
2,202,588,0,4.13,-1.00
2,203,614,0,4.10,-1.00
2,204,639,0,4.14,-1.00
2,205,633,0,4.16,-1.00
2,206,610,0,4.10,-1.00
2,207,611,0,4.23,-1.00
2,208,632,0,4.28,-1.00
2,209,607,0,4.38,-1.00
2,210,615,0,4.39,-1.00
2,211,601,0,4.28,-1.00
2,212,616,0,4.20,-1.00
2,213,615,0,4.21,-1.00
2,214,636,0,4.27,-1.00
2,215,593,0,4.32,-1.00
2,216,593,0,4.37,-1.00
2,217,574,0,4.37,-1.00
2,218,576,0,4.46,-1.00
2,219,606,0,4.39,-1.00
2,220,611,0,4.27,-1.00
2,221,613,0,4.34,-1.00
2,222,628,0,4.22,-1.00
2,223,601,0,4.21,-1.00
2,224,599,0,4.22,-1.00
2,225,592,0,4.27,-1.00
2,226,596,0,4.35,-1.00
2,227,592,0,4.23,-1.00
2,228,611,0,4.24,-1.00
2,229,611,0,4.21,-1.00
2,230,631,0,4.21,-1.00
2,231,609,0,4.23,-1.00
2,232,628,0,4.15,-1.00
2,233,624,0,4.32,-1.00
2,234,584,0,4.31,-1.00
2,235,584,0,4.41,-1.00
2,236,569,0,4.55,-1.00
2,237,577,0,4.59,-1.00
2,238,577,0,4.52,-1.00
2,239,547,0,4.59,-1.00
2,240,537,0,4.66,-1.00
2,241,562,0,4.73,-1.00
2,242,632,0,4.78,-1.00
2,243,622,0,4.84,-1.00
2,244,609,0,4.90,-1.00
2,245,569,0,4.96,-1.00
2,246,544,0,5.03,-1.00
2,247,517,0,5.02,-1.00
2,248,532,0,5.17,-1.00
2,249,563,0,5.17,-1.00
2,250,512,0,5.26,-1.00
2,251,501,0,5.34,-1.00
2,252,523,0,5.38,-1.00
2,253,541,0,5.39,-1.00
2,254,528,0,5.48,-1.00
2,255,489,0,5.44,-1.00
2,256,512,0,5.47,-1.00
2,257,484,0,5.55,-1.00
2,258,477,0,5.74,-1.00
2,259,468,0,5.65,-1.00
2,260,465,0,5.73,-1.00
2,261,487,0,5.66,-1.00
2,262,524,0,5.84,-1.00
2,263,525,0,5.87,-1.00
2,264,501,0,5.81,-1.00
2,265,451,0,5.88,-1.00
2,266,453,0,5.95,-1.00
2,267,462,0,5.87,-1.00
2,268,456,0,5.88,-1.00
2,269,445,0,5.73,-1.00
2,270,426,0,5.57,-1.00
2,271,424,0,5.51,-1.00
2,272,445,0,5.60,-1.00
2,273,442,0,5.55,-1.00
2,274,481,0,5.43,-1.00
2,275,500,0,5.43,-1.00
2,276,504,0,5.59,-1.00
2,277,505,0,5.44,-1.00
2,278,523,0,5.40,-1.00
2,279,508,0,5.37,-1.00
2,280,482,0,5.38,-1.00
2,281,436,0,5.37,-1.00
2,282,469,0,5.36,-1.00
2,283,476,0,5.23,-1.00
2,284,501,0,5.31,-1.00
2,285,521,0,5.26,-1.00
2,286,501,0,5.34,-1.00
2,287,513,0,5.28,-1.00
2,288,513,0,5.36,-1.00
2,289,512,0,5.30,-1.00
2,290,546,0,5.24,-1.00
2,291,554,0,5.24,-1.00
2,292,564,0,5.26,-1.00
2,293,568,0,5.21,-1.00
2,294,579,0,5.20,-1.00
2,295,575,0,5.25,-1.00
2,296,552,0,5.18,-1.00
2,297,503,0,5.22,-1.00
2,298,510,0,5.29,-1.00
2,299,531,0,5.32,-1.00
2,300,522,0,5.26,-1.00
2,301,515,0,5.22,-1.00
2,302,537,0,5.38,-1.00
2,303,495,0,5.43,-1.00
2,304,491,0,5.37,-1.00
2,305,492,0,5.33,-1.00
2,306,511,0,5.34,-1.00
2,307,480,0,5.40,-1.00
2,308,516,0,5.38,-1.00
2,309,505,0,5.24,-1.00
2,310,551,0,5.25,-1.00
2,311,533,0,5.20,-1.00
2,312,522,0,5.27,-1.00
2,313,562,0,5.29,-1.00
2,314,554,0,5.37,-1.00
2,315,506,0,5.18,-1.00
2,316,512,0,5.19,-1.00
2,317,502,0,5.14,-1.00
2,318,549,0,5.23,-1.00
2,319,475,0,5.20,-1.00
2,320,466,0,5.28,-1.00
2,321,483,0,5.35,-1.00
2,322,494,0,5.33,-1.00
2,323,487,0,5.39,-1.00
2,324,452,0,5.45,-1.00
2,325,461,0,5.27,-1.00
2,326,493,0,5.21,-1.00
2,327,552,0,5.18,-1.00
2,328,537,0,5.26,-1.00
2,329,533,0,5.33,-1.00
2,330,506,0,5.28,-1.00
2,331,494,0,5.28,-1.00
2,332,479,0,5.34,-1.00
2,333,453,0,5.37,-1.00
2,334,490,0,5.44,-1.00
2,335,507,0,5.52,-1.00
2,336,520,0,5.59,-1.00
2,337,521,0,5.62,-1.00
2,338,542,0,5.54,-1.00
2,339,530,0,5.50,-1.00
2,340,498,0,5.59,-1.00
2,341,508,0,5.51,-1.00
2,342,481,0,5.40,-1.00
2,343,498,0,5.57,-1.00
2,344,508,0,5.55,-1.00
2,345,492,0,5.54,-1.00
2,346,482,0,5.56,-1.00
2,347,512,0,5.62,-1.00
2,348,504,0,5.58,-1.00
2,349,520,0,5.55,-1.00
2,350,496,0,5.44,-1.00
2,351,456,0,5.35,-1.00
2,352,521,0,5.28,-1.00
2,353,518,0,5.32,-1.00
2,354,546,0,5.38,-1.00
2,355,566,0,5.42,-1.00
2,356,538,0,5.46,-1.00
2,357,467,0,5.43,-1.00
2,358,508,0,5.35,-1.00
2,359,495,0,5.19,-1.00
2,360,474,0,5.14,-1.00
2,361,470,0,4.97,-1.00
2,362,511,0,4.92,-1.00
2,363,549,0,4.95,-1.00
2,364,530,0,4.77,-1.00
2,365,511,0,4.72,-1.00
2,366,577,0,4.68,-1.00
2,367,581,0,4.70,-1.00
2,368,517,0,4.67,-1.00
2,369,598,0,4.76,-1.00
2,370,575,0,4.77,-1.00
2,371,612,0,4.75,-1.00
2,372,634,0,4.72,-1.00
2,373,574,0,4.88,-1.00
2,374,559,0,4.86,-1.00
2,375,587,0,4.93,-1.00
2,376,571,0,4.89,-1.00
2,377,565,0,4.88,-1.00
2,378,543,0,4.88,-1.00
2,379,562,0,4.85,-1.00
2,380,527,0,4.89,-1.00
2,381,516,0,5.05,-1.00
2,382,516,0,5.02,-1.00
2,383,513,0,5.04,-1.00
2,384,519,0,5.02,-1.00
2,385,495,0,4.91,-1.00
2,386,515,0,4.92,-1.00
2,387,539,0,4.98,-1.00
2,388,592,0,5.01,-1.00
2,389,588,0,5.05,-1.00
2,390,576,0,5.13,-1.00
2,391,547,0,5.19,-1.00
2,392,494,0,5.27,-1.00
2,393,483,0,5.28,-1.00
2,394,492,0,5.30,-1.00
2,395,544,0,5.36,-1.00
2,396,512,0,5.47,-1.00
2,397,493,0,5.33,-1.00
2,398,506,0,5.30,-1.00
2,399,509,0,5.39,-1.00
2,400,515,0,5.41,-1.00
2,401,541,0,5.52,-1.00
2,402,539,0,5.57,-1.00
2,403,526,0,5.75,-1.00
2,404,510,0,5.80,-1.00
2,405,519,0,5.82,-1.00
2,406,553,0,5.94,-1.00
2,407,495,0,6.06,-1.00
2,408,485,0,6.21,-1.00
2,409,480,0,6.28,-1.00
2,410,479,0,6.11,-1.00
2,411,437,0,6.01,-1.00
2,412,489,0,5.87,-1.00
2,413,444,0,5.77,-1.00
2,414,408,0,5.74,-1.00
2,415,426,0,5.70,-1.00
2,416,443,0,5.61,-1.00
2,417,477,0,5.58,-1.00
2,418,508,0,5.56,-1.00
2,419,488,0,5.60,-1.00
2,420,474,0,5.42,-1.00
2,421,506,0,5.48,-1.00
2,422,514,0,5.41,-1.00
2,423,488,0,5.50,-1.00
2,424,478,0,5.46,-1.00
2,425,501,0,5.39,-1.00
2,426,471,0,5.36,-1.00
2,427,477,0,5.21,-1.00
2,428,483,0,5.24,-1.00
2,429,492,0,5.13,-1.00
2,430,480,0,5.09,-1.00
2,431,476,0,5.07,-1.00
2,432,450,0,5.30,-1.00
2,433,444,0,5.33,-1.00
2,434,460,0,5.31,-1.00
2,435,464,0,5.25,-1.00
2,436,488,0,5.15,-1.00
2,437,499,0,5.13,-1.00
2,438,526,0,5.00,-1.00
2,439,525,0,5.18,-1.00
2,440,485,0,5.15,-1.00
2,441,496,0,5.22,-1.00
2,442,450,0,5.16,-1.00
2,443,481,0,5.37,-1.00
2,444,517,0,5.27,-1.00
2,445,529,0,5.30,-1.00
2,446,519,0,5.28,-1.00
2,447,494,0,5.33,-1.00
2,448,517,0,5.41,-1.00
2,449,516,0,5.49,-1.00
2,450,490,0,5.53,-1.00
2,451,464,0,5.48,-1.00
2,452,491,0,5.52,-1.00
2,453,464,0,5.40,-1.00
2,454,486,0,5.50,-1.00
2,455,477,0,5.51,-1.00
2,456,461,0,5.49,-1.00
2,457,496,0,5.46,-1.00
2,458,540,0,5.52,-1.00
2,459,560,0,5.57,-1.00
2,460,521,0,5.66,-1.00
2,461,557,0,5.74,-1.00
2,462,512,0,5.67,-1.00
2,463,475,0,5.77,-1.00
2,464,464,0,5.60,-1.00
2,465,463,0,5.56,-1.00
2,466,484,0,5.54,-1.00
2,467,458,0,5.61,-1.00
2,468,462,0,5.68,-1.00
2,469,463,0,5.65,-1.00
2,470,456,0,5.71,-1.00
2,471,491,0,5.82,-1.00
2,472,501,0,5.89,-1.00
2,473,505,0,5.84,-1.00
2,474,464,0,5.83,-1.00
2,475,467,0,5.76,-1.00
2,476,512,0,5.76,-1.00
2,477,512,0,5.82,-1.00
2,478,504,0,5.96,-1.00
2,479,500,0,6.06,-1.00
2,480,462,0,6.02,-1.00
2,481,473,0,6.08,-1.00
2,482,481,0,6.20,-1.00
2,483,444,0,6.33,-1.00
2,484,398,0,6.28,-1.00
2,485,410,0,6.26,-1.00
2,486,397,0,6.41,-1.00
2,487,404,0,6.48,-1.00
2,488,416,0,6.61,-1.00
2,489,403,0,6.68,-1.00
2,490,378,0,6.91,-1.00
2,491,367,0,7.06,-1.00
2,492,376,0,7.20,-1.00
2,493,384,0,7.38,-1.00
2,494,370,0,7.42,-1.00
2,495,361,0,7.48,-1.00
2,496,364,0,7.55,-1.00
2,497,349,0,7.66,-1.00
2,498,328,0,7.55,-1.00
2,499,325,0,7.45,-1.00
2,500,314,0,7.42,-1.00
3,1,1050,0,0.18,-1.00
3,2,1062,0,0.32,-1.00
3,3,1020,0,0.50,-1.00
3,4,1009,0,0.65,-1.00
3,5,929,0,0.83,-1.00
3,6,916,0,0.97,-1.00
3,7,888,0,1.08,-1.00
3,8,881,0,1.24,-1.00
3,9,854,0,1.30,-1.00
3,10,812,0,1.45,-1.00
3,11,852,0,1.55,-1.00
3,12,794,0,1.64,-1.00
3,13,815,0,1.74,-1.00
3,14,858,0,1.84,-1.00
3,15,822,0,1.93,-1.00
3,16,806,0,2.00,-1.00
3,17,787,0,2.18,-1.00
3,18,744,0,2.29,-1.00
3,19,783,0,2.38,-1.00
3,20,768,0,2.44,-1.00
3,21,787,0,2.45,-1.00
3,22,778,0,2.56,-1.00
3,23,804,0,2.58,-1.00
3,24,794,0,2.67,-1.00
3,25,815,0,2.71,-1.00
3,26,798,0,2.83,-1.00
3,27,822,0,2.90,-1.00
3,28,797,0,2.93,-1.00
3,29,716,0,3.01,-1.00
3,30,729,0,3.09,-1.00
3,31,752,0,3.08,-1.00
3,32,709,0,3.10,-1.00
3,33,674,0,3.10,-1.00
3,34,677,0,3.10,-1.00
3,35,641,0,3.28,-1.00
3,36,656,0,3.27,-1.00
3,37,669,0,3.39,-1.00
3,38,702,0,3.33,-1.00
3,39,708,0,3.33,-1.00
3,40,717,0,3.42,-1.00
3,41,724,0,3.52,-1.00
3,42,689,0,3.62,-1.00
3,43,651,0,3.66,-1.00
3,44,651,0,3.70,-1.00
3,45,626,0,3.61,-1.00
3,46,626,0,3.61,-1.00
3,47,658,0,3.60,-1.00
3,48,686,0,3.63,-1.00
3,49,687,0,3.77,-1.00
3,50,653,0,3.76,-1.00
3,51,624,0,3.79,-1.00
3,52,662,0,3.81,-1.00
3,53,668,0,3.88,-1.00
3,54,630,0,3.80,-1.00
3,55,617,0,3.89,-1.00
3,56,613,0,3.94,-1.00
3,57,632,0,3.99,-1.00
3,58,638,0,3.96,-1.00
3,59,634,0,4.09,-1.00
3,60,658,0,4.05,-1.00
3,61,655,0,3.96,-1.00
3,62,634,0,4.02,-1.00
3,63,640,0,4.07,-1.00
3,64,639,0,3.89,-1.00
3,65,589,0,4.01,-1.00
3,66,619,0,4.12,-1.00
3,67,633,0,4.11,-1.00
3,68,664,0,4.09,-1.00
3,69,640,0,4.07,-1.00
3,70,634,0,3.98,-1.00
3,71,693,0,3.98,-1.00
3,72,681,0,3.98,-1.00
3,73,646,0,4.11,-1.00
3,74,613,0,4.19,-1.00
3,75,610,0,4.06,-1.00
3,76,617,0,4.00,-1.00
3,77,626,0,4.04,-1.00
3,78,597,0,4.10,-1.00
3,79,554,0,4.19,-1.00
3,80,572,0,4.20,-1.00
3,81,636,0,4.20,-1.00
3,82,636,0,4.14,-1.00
3,83,658,0,4.20,-1.00
3,84,601,0,4.27,-1.00
3,85,599,0,4.30,-1.00
3,86,590,0,4.19,-1.00
3,87,599,0,4.21,-1.00
3,88,594,0,4.23,-1.00
3,89,583,0,4.17,-1.00
3,90,630,0,4.21,-1.00
3,91,632,0,4.31,-1.00
3,92,578,0,4.27,-1.00
3,93,573,0,4.24,-1.00
3,94,543,0,4.23,-1.00
3,95,552,0,4.32,-1.00
3,96,559,0,4.36,-1.00
3,97,549,0,4.47,-1.00
3,98,564,0,4.55,-1.00
3,99,573,0,4.67,-1.00
3,100,562,0,4.64,-1.00
3,101,581,0,4.54,-1.00
3,102,622,0,4.59,-1.00
3,103,612,0,4.64,-1.00
3,104,548,0,4.64,-1.00
3,105,556,0,4.68,-1.00
3,106,583,0,4.53,-1.00
3,107,656,0,4.55,-1.00
3,108,646,0,4.50,-1.00
3,109,603,0,4.42,-1.00
3,110,575,0,4.53,-1.00
3,111,587,0,4.39,-1.00
3,112,532,0,4.46,-1.00
3,113,541,0,4.38,-1.00
3,114,565,0,4.27,-1.00
3,115,597,0,4.29,-1.00
3,116,626,0,4.17,-1.00
3,117,597,0,4.19,-1.00
3,118,571,0,4.21,-1.00
3,119,575,0,4.18,-1.00
3,120,592,0,4.10,-1.00
3,121,579,0,4.24,-1.00
3,122,590,0,4.33,-1.00
3,123,565,0,4.56,-1.00
3,124,597,0,4.47,-1.00
3,125,574,0,4.47,-1.00
3,126,567,0,4.44,-1.00
3,127,578,0,4.46,-1.00
3,128,580,0,4.46,-1.00
3,129,569,0,4.47,-1.00
3,130,623,0,4.34,-1.00
3,131,581,0,4.38,-1.00
3,132,584,0,4.40,-1.00
3,133,597,0,4.37,-1.00
3,134,637,0,4.48,-1.00
3,135,638,0,4.56,-1.00
3,136,608,0,4.51,-1.00
3,137,617,0,4.52,-1.00
